id,user,uid,version,changeset,timestamp 
390906032,afonit,3327134,1,36514444,2016-01-11T22:03:54Z
390906034,afonit,3327134,1,36514444,2016-01-11T22:03:54Z
390906957,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906960,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906962,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906964,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906966,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906968,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906969,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906971,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906973,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906975,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906976,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390906978,afonit,3327134,1,36514530,2016-01-11T22:08:13Z
390907580,afonit,3327134,1,36514597,2016-01-11T22:11:46Z
390907582,afonit,3327134,1,36514597,2016-01-11T22:11:47Z
390907584,afonit,3327134,1,36514597,2016-01-11T22:11:47Z
390907585,afonit,3327134,1,36514597,2016-01-11T22:11:47Z
390907586,afonit,3327134,1,36514597,2016-01-11T22:11:47Z
390966759,afonit,3327134,1,36524956,2016-01-12T10:21:25Z
390966760,afonit,3327134,1,36524956,2016-01-12T10:21:25Z
390966761,afonit,3327134,1,36524956,2016-01-12T10:21:25Z
390966762,afonit,3327134,1,36524956,2016-01-12T10:21:26Z
390966763,afonit,3327134,1,36524956,2016-01-12T10:21:26Z
390967083,afonit,3327134,1,36525029,2016-01-12T10:23:25Z
390967084,afonit,3327134,1,36525029,2016-01-12T10:23:25Z
390967366,afonit,3327134,1,36525131,2016-01-12T10:26:23Z
390967367,afonit,3327134,1,36525131,2016-01-12T10:26:23Z
390967368,afonit,3327134,1,36525131,2016-01-12T10:26:23Z
390967369,afonit,3327134,1,36525131,2016-01-12T10:26:23Z
390967370,afonit,3327134,1,36525131,2016-01-12T10:26:23Z
390967371,afonit,3327134,1,36525131,2016-01-12T10:26:23Z
390967372,afonit,3327134,1,36525131,2016-01-12T10:26:24Z
390967373,afonit,3327134,1,36525131,2016-01-12T10:26:24Z
390967698,afonit,3327134,1,36525258,2016-01-12T10:31:04Z
390969397,afonit,3327134,1,36525431,2016-01-12T10:38:14Z
390969398,afonit,3327134,1,36525431,2016-01-12T10:38:14Z
390969399,afonit,3327134,1,36525431,2016-01-12T10:38:14Z
390969400,afonit,3327134,1,36525431,2016-01-12T10:38:14Z
390969401,afonit,3327134,1,36525431,2016-01-12T10:38:14Z
390969402,afonit,3327134,1,36525431,2016-01-12T10:38:14Z
390969403,afonit,3327134,1,36525431,2016-01-12T10:38:14Z
390969404,afonit,3327134,1,36525431,2016-01-12T10:38:15Z
390970071,afonit,3327134,1,36525503,2016-01-12T10:41:35Z
390970350,afonit,3327134,1,36525540,2016-01-12T10:43:31Z
390970351,afonit,3327134,1,36525540,2016-01-12T10:43:31Z
390971234,afonit,3327134,1,36525698,2016-01-12T10:48:28Z
390971235,afonit,3327134,1,36525698,2016-01-12T10:48:28Z
390971236,afonit,3327134,1,36525698,2016-01-12T10:48:28Z
390971237,afonit,3327134,1,36525698,2016-01-12T10:48:28Z
390971238,afonit,3327134,1,36525698,2016-01-12T10:48:28Z
390971240,afonit,3327134,1,36525698,2016-01-12T10:48:28Z
390971242,afonit,3327134,1,36525698,2016-01-12T10:48:29Z
390971244,afonit,3327134,1,36525698,2016-01-12T10:48:29Z
390971246,afonit,3327134,1,36525698,2016-01-12T10:48:29Z
390971248,afonit,3327134,1,36525698,2016-01-12T10:48:29Z
390971250,mledford,53244,2,37699946,2016-03-09T03:36:50Z
390971252,mledford,53244,2,37299469,2016-02-18T23:36:05Z
390971254,afonit,3327134,1,36525698,2016-01-12T10:48:29Z
390971256,afonit,3327134,1,36525698,2016-01-12T10:48:29Z
390971258,afonit,3327134,1,36525698,2016-01-12T10:48:29Z
390971260,afonit,3327134,1,36525698,2016-01-12T10:48:29Z
390972437,afonit,3327134,1,36525838,2016-01-12T10:54:50Z
390972438,afonit,3327134,1,36525838,2016-01-12T10:54:50Z
390972439,afonit,3327134,1,36525838,2016-01-12T10:54:50Z
390972440,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972441,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972442,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972443,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972444,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972445,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972446,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972447,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972448,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972449,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972450,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972451,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972452,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972453,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972454,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972455,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972456,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972457,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390972458,afonit,3327134,1,36525838,2016-01-12T10:54:51Z
390975756,mledford,53244,2,37238052,2016-02-16T03:25:11Z
390975757,afonit,3327134,1,36526076,2016-01-12T11:06:42Z
390975758,mledford,53244,2,37238091,2016-02-16T03:29:52Z
390975759,afonit,3327134,1,36526076,2016-01-12T11:06:42Z
390975760,mledford,53244,2,37238065,2016-02-16T03:26:33Z
390975761,afonit,3327134,1,36526076,2016-01-12T11:06:42Z
390975762,afonit,3327134,1,36526076,2016-01-12T11:06:42Z
390975763,afonit,3327134,1,36526076,2016-01-12T11:06:43Z
390975764,mledford,53244,2,37238105,2016-02-16T03:32:07Z
390975765,mledford,53244,2,38134117,2016-03-29T03:17:32Z
390975766,afonit,3327134,1,36526076,2016-01-12T11:06:43Z
390975767,mledford,53244,2,37699961,2016-03-09T03:39:58Z
390975768,afonit,3327134,1,36526076,2016-01-12T11:06:43Z
390975769,afonit,3327134,1,36526076,2016-01-12T11:06:43Z
390975770,mledford,53244,2,37238046,2016-02-16T03:24:24Z
390975771,afonit,3327134,1,36526076,2016-01-12T11:06:43Z
390975772,afonit,3327134,1,36526076,2016-01-12T11:06:43Z
390977634,afonit,3327134,1,36526307,2016-01-12T11:18:59Z
390977635,afonit,3327134,1,36526307,2016-01-12T11:18:59Z
390977636,afonit,3327134,1,36526307,2016-01-12T11:18:59Z
390977637,afonit,3327134,1,36526307,2016-01-12T11:18:59Z
390977638,afonit,3327134,1,36526307,2016-01-12T11:18:59Z
390977639,afonit,3327134,1,36526307,2016-01-12T11:18:59Z
390977640,mledford,53244,2,37321944,2016-02-20T03:36:50Z
390977641,mledford,53244,2,37639126,2016-03-06T05:08:38Z
390977642,afonit,3327134,1,36526307,2016-01-12T11:18:59Z
390977643,afonit,3327134,1,36526307,2016-01-12T11:18:59Z
390977644,afonit,3327134,1,36526307,2016-01-12T11:18:59Z
390977645,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977646,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977647,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977648,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977649,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977650,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977651,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977652,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977653,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977654,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977655,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977656,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977657,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977658,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977659,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977660,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977661,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977662,afonit,3327134,1,36526307,2016-01-12T11:19:00Z
390977663,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977664,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977665,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977666,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977667,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977668,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977669,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977670,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977671,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977672,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977673,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977674,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977675,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977676,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977677,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977678,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977679,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977680,afonit,3327134,1,36526307,2016-01-12T11:19:01Z
390977849,afonit,3327134,1,36526350,2016-01-12T11:21:15Z
390977850,afonit,3327134,1,36526350,2016-01-12T11:21:15Z
390977851,afonit,3327134,1,36526350,2016-01-12T11:21:15Z
390977852,afonit,3327134,1,36526350,2016-01-12T11:21:15Z
390977853,afonit,3327134,1,36526350,2016-01-12T11:21:15Z
390977854,afonit,3327134,1,36526350,2016-01-12T11:21:15Z
390977855,afonit,3327134,1,36526350,2016-01-12T11:21:15Z
390977856,afonit,3327134,1,36526350,2016-01-12T11:21:15Z
390977857,afonit,3327134,1,36526350,2016-01-12T11:21:15Z
390978312,afonit,3327134,1,36526417,2016-01-12T11:24:36Z
390978313,afonit,3327134,1,36526417,2016-01-12T11:24:36Z
390978314,afonit,3327134,1,36526417,2016-01-12T11:24:36Z
390978315,afonit,3327134,1,36526417,2016-01-12T11:24:36Z
390978316,afonit,3327134,1,36526417,2016-01-12T11:24:36Z
390978317,afonit,3327134,1,36526417,2016-01-12T11:24:36Z
390978318,afonit,3327134,1,36526417,2016-01-12T11:24:36Z
390978319,afonit,3327134,1,36526417,2016-01-12T11:24:36Z
390979334,afonit,3327134,1,36526576,2016-01-12T11:32:27Z
390979335,afonit,3327134,1,36526576,2016-01-12T11:32:27Z
390979336,mledford,53244,2,37427194,2016-02-25T04:27:07Z
390979337,mledford,53244,2,37349427,2016-02-21T16:06:30Z
390979338,afonit,3327134,1,36526576,2016-01-12T11:32:27Z
390979339,mledford,53244,2,37396787,2016-02-23T19:19:43Z
390979340,mledford,53244,2,37396820,2016-02-23T19:21:10Z
390979341,afonit,3327134,1,36526576,2016-01-12T11:32:27Z
390979342,afonit,3327134,1,36526576,2016-01-12T11:32:27Z
390979343,afonit,3327134,1,36526576,2016-01-12T11:32:27Z
390979344,afonit,3327134,1,36526576,2016-01-12T11:32:27Z
390979345,afonit,3327134,1,36526576,2016-01-12T11:32:27Z
390979346,afonit,3327134,1,36526576,2016-01-12T11:32:28Z
390979347,afonit,3327134,1,36526576,2016-01-12T11:32:28Z
390979348,afonit,3327134,1,36526576,2016-01-12T11:32:28Z
390979349,mledford,53244,2,37349397,2016-02-21T16:04:41Z
390980143,afonit,3327134,1,36526659,2016-01-12T11:36:32Z
390982472,afonit,3327134,1,36526721,2016-01-12T11:39:33Z
390982474,afonit,3327134,1,36526721,2016-01-12T11:39:33Z
390982476,afonit,3327134,1,36526721,2016-01-12T11:39:33Z
390982479,afonit,3327134,1,36526721,2016-01-12T11:39:34Z
390982480,afonit,3327134,1,36526721,2016-01-12T11:39:34Z
390982482,afonit,3327134,1,36526721,2016-01-12T11:39:34Z
390982483,afonit,3327134,1,36526721,2016-01-12T11:39:34Z
390982485,afonit,3327134,1,36526721,2016-01-12T11:39:34Z
390982486,afonit,3327134,1,36526721,2016-01-12T11:39:34Z
390982488,afonit,3327134,1,36526721,2016-01-12T11:39:34Z
390989044,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989045,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989046,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989048,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989049,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989051,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989052,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989054,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989055,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989056,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989057,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989058,afonit,3327134,1,36526983,2016-01-12T11:55:16Z
390989059,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989060,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989061,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989062,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989063,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989064,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989065,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989066,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989067,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989068,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989069,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989070,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989071,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989072,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989073,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989074,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989075,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989076,afonit,3327134,1,36526983,2016-01-12T11:55:17Z
390989154,afonit,3327134,1,36526998,2016-01-12T11:55:49Z
391246274,user_5359,5359,2,36637621,2016-01-17T17:16:57Z
391246362,user_5359,5359,2,36637621,2016-01-17T17:16:57Z
391288152,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:49Z
391288153,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:49Z
391288154,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:49Z
391288155,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:49Z
391288156,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:49Z
391288157,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288158,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288159,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288160,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288161,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288162,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288163,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288164,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288165,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288166,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288167,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288168,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288169,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:50Z
391288170,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288171,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288172,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288173,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288174,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288175,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288176,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288177,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288178,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288179,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288180,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288181,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288182,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288183,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288184,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288185,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288186,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288187,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:51Z
391288188,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288189,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288190,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288191,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288192,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288193,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288194,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288195,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288196,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288197,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288198,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288199,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288200,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288201,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288202,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288203,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288204,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288205,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288206,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:52Z
391288207,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288208,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288209,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288210,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288211,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288212,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288213,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288214,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288215,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288216,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288217,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288218,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288219,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288220,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288221,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288222,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:53Z
391288223,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288224,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288225,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288226,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288227,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288228,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288229,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288230,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288231,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288232,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288233,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288234,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288235,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288236,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288237,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288238,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288239,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288240,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:54Z
391288241,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288242,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288243,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288244,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288245,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288246,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288247,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288248,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288249,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288250,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288251,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288252,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288253,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288254,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288255,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288256,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288257,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288258,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:55Z
391288259,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288260,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288261,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288262,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288263,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288264,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288265,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288266,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288267,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288268,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288269,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288270,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288271,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288272,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288273,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:56Z
391288274,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288275,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288276,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288277,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288278,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288279,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288280,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288281,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288282,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288283,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288284,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391288285,jacobbraeutigam,1260280,1,36560325,2016-01-13T21:44:57Z
391739746,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:13Z
391739748,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:13Z
391739749,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:13Z
391739750,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:13Z
391739751,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:13Z
391739752,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:13Z
391739753,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739754,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739755,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739756,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739757,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739758,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739759,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739760,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739761,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739762,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739763,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739764,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:14Z
391739765,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739766,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739767,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739768,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739769,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739770,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739771,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739772,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739773,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739774,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739775,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739776,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739777,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:15Z
391739778,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:16Z
391739779,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:16Z
391739780,jacobbraeutigam,1260280,1,36614483,2016-01-16T13:10:16Z
